sketch_id,sketch_name,season,episode,category,category2,position,normalized_position,emotion,confidence
4,Instagram,0,0,social media,,17,0.24242424242424243,annoyance,0.4844846725463867
4,Instagram,0,0,social media,,18,0.25757575757575757,admiration,0.8771834373474121
4,Instagram,0,0,social media,,19,0.2727272727272727,admiration,0.9506524801254272
4,Instagram,0,0,social media,,20,0.2878787878787879,admiration,0.9474499225616456
4,Instagram,0,0,social media,,21,0.30303030303030304,admiration,0.9474499225616456
4,Instagram,0,0,social media,,22,0.3181818181818182,approval,0.7360839247703552
4,Instagram,0,0,social media,,23,0.3333333333333333,admiration,0.9502143263816832
4,Instagram,0,0,social media,,24,0.3484848484848485,neutral,0.7084834575653076
4,Instagram,0,0,social media,,25,0.36363636363636365,disgust,0.4389546513557434
4,Instagram,0,0,social media,,26,0.3787878787878788,neutral,0.8921347260475159
4,Instagram,0,0,social media,,27,0.3939393939393939,admiration,0.9217148423194884
4,Instagram,0,0,social media,,28,0.4090909090909091,anger,0.7908780574798584
4,Instagram,0,0,social media,,29,0.42424242424242425,neutral,0.9489900469779968
4,Instagram,0,0,social media,,30,0.4393939393939394,annoyance,0.6145681738853455
4,Instagram,0,0,social media,,31,0.45454545454545453,admiration,0.3385350108146667
4,Instagram,0,0,social media,,32,0.4696969696969697,neutral,0.4955403506755829
4,Instagram,0,0,social media,,33,0.48484848484848486,approval,0.7024590373039246
4,Instagram,0,0,social media,,34,0.5,remorse,0.7959823608398438
4,Instagram,0,0,social media,,35,0.5151515151515151,neutral,0.5529206991195679
4,Instagram,0,0,social media,,36,0.5303030303030303,admiration,0.6549464464187622
4,Instagram,0,0,social media,,37,0.5454545454545454,approval,0.7066349983215332
4,Instagram,0,0,social media,,38,0.5606060606060606,neutral,0.4181597232818603
4,Instagram,0,0,social media,,39,0.5757575757575758,neutral,0.5637107491493225
4,Instagram,0,0,social media,,40,0.5909090909090909,neutral,0.8241554498672485
4,Instagram,0,0,social media,,41,0.6060606060606061,neutral,0.9144138097763062
4,Instagram,0,0,social media,,42,0.6212121212121212,neutral,0.9668976664543152
4,Instagram,0,0,social media,,43,0.6363636363636364,neutral,0.952161431312561
4,Instagram,0,0,social media,,44,0.6515151515151515,approval,0.5759983062744141
4,Instagram,0,0,social media,,45,0.6666666666666666,approval,0.7066349983215332
4,Instagram,0,0,social media,,46,0.6818181818181818,approval,0.7444746494293213
4,Instagram,0,0,social media,,47,0.696969696969697,neutral,0.4883699715137481
4,Instagram,0,0,social media,,48,0.7121212121212122,approval,0.7066349983215332
4,Instagram,0,0,social media,,49,0.7272727272727273,approval,0.7066349983215332
4,Instagram,0,0,social media,,50,0.7424242424242424,neutral,0.951228678226471
4,Instagram,0,0,social media,,51,0.7575757575757576,neutral,0.9017344117164612
4,Instagram,0,0,social media,,52,0.7727272727272727,optimism,0.8412173986434937
4,Instagram,0,0,social media,,53,0.7878787878787878,curiosity,0.5279407501220703
4,Instagram,0,0,social media,,54,0.803030303030303,neutral,0.943574845790863
4,Instagram,0,0,social media,,55,0.8181818181818182,neutral,0.9590360522270204
4,Instagram,0,0,social media,,56,0.8333333333333334,neutral,0.9682504534721376
4,Instagram,0,0,social media,,57,0.8484848484848485,anger,0.5237820148468018
4,Instagram,0,0,social media,,58,0.8636363636363636,neutral,0.956103265285492
4,Instagram,0,0,social media,,59,0.8787878787878788,neutral,0.8024514317512512
4,Instagram,0,0,social media,,60,0.8939393939393939,neutral,0.745919942855835
4,Instagram,0,0,social media,,61,0.9090909090909091,approval,0.7066349983215332
4,Instagram,0,0,social media,,62,0.9242424242424242,neutral,0.8849175572395325
4,Instagram,0,0,social media,,63,0.9393939393939394,neutral,0.4904567897319793
4,Instagram,0,0,social media,,64,0.9545454545454546,neutral,0.828046441078186
4,Instagram,0,0,social media,,65,0.9696969696969697,neutral,0.8514333367347717
4,Instagram,0,0,social media,,66,0.9848484848484849,neutral,0.4411072134971618
4,Instagram,0,0,social media,,67,1.0,curiosity,0.4862643182277679
5,Gift Receipt,0,0,party,,1,0.0,neutral,0.5133752822875977
5,Gift Receipt,0,0,party,,2,0.006289308176100629,admiration,0.485442578792572
5,Gift Receipt,0,0,party,,3,0.012578616352201259,curiosity,0.5705863237380981
5,Gift Receipt,0,0,party,,4,0.018867924528301886,neutral,0.5529206991195679
5,Gift Receipt,0,0,party,,5,0.025157232704402517,surprise,0.7784873843193054
5,Gift Receipt,0,0,party,,6,0.031446540880503145,admiration,0.8384871482849121
5,Gift Receipt,0,0,party,,7,0.03773584905660377,neutral,0.8952553272247314
5,Gift Receipt,0,0,party,,8,0.0440251572327044,neutral,0.5182437300682068
5,Gift Receipt,0,0,party,,9,0.050314465408805034,gratitude,0.98997563123703
5,Gift Receipt,0,0,party,,10,0.05660377358490566,admiration,0.9518756866455078
5,Gift Receipt,0,0,party,,11,0.06289308176100629,joy,0.8479403853416443
5,Gift Receipt,0,0,party,,12,0.06918238993710692,neutral,0.9286629557609558
5,Gift Receipt,0,0,party,,13,0.07547169811320754,admiration,0.3545762002468109
5,Gift Receipt,0,0,party,,14,0.08176100628930817,gratitude,0.98997563123703
5,Gift Receipt,0,0,party,,15,0.0880503144654088,excitement,0.5704385042190552
5,Gift Receipt,0,0,party,,16,0.09433962264150944,gratitude,0.98997563123703
5,Gift Receipt,0,0,party,,17,0.10062893081761007,neutral,0.9122278094291688
5,Gift Receipt,0,0,party,,18,0.1069182389937107,neutral,0.6073322892189026
5,Gift Receipt,0,0,party,,19,0.11320754716981132,approval,0.3903290033340454
5,Gift Receipt,0,0,party,,20,0.11949685534591195,admiration,0.4233327805995941
5,Gift Receipt,0,0,party,,21,0.12578616352201258,neutral,0.629587709903717
5,Gift Receipt,0,0,party,,22,0.1320754716981132,neutral,0.9514676928520204
5,Gift Receipt,0,0,party,,23,0.13836477987421383,admiration,0.8982732892036438
5,Gift Receipt,0,0,party,,24,0.14465408805031446,gratitude,0.9903950095176696
5,Gift Receipt,0,0,party,,25,0.1509433962264151,neutral,0.8201712369918823
5,Gift Receipt,0,0,party,,26,0.15723270440251572,approval,0.6716476082801819
5,Gift Receipt,0,0,party,,27,0.16352201257861634,gratitude,0.9890905022621156
5,Gift Receipt,0,0,party,,28,0.16981132075471697,curiosity,0.5155516266822815
5,Gift Receipt,0,0,party,,29,0.1761006289308176,love,0.8919776082038879
5,Gift Receipt,0,0,party,,30,0.18238993710691823,admiration,0.943250298500061
5,Gift Receipt,0,0,party,,31,0.18867924528301888,neutral,0.954524576663971
5,Gift Receipt,0,0,party,,32,0.1949685534591195,neutral,0.5953516960144043
5,Gift Receipt,0,0,party,,33,0.20125786163522014,neutral,0.962977945804596
5,Gift Receipt,0,0,party,,34,0.20754716981132076,neutral,0.9154945611953736
5,Gift Receipt,0,0,party,,35,0.2138364779874214,neutral,0.9522746205329896
5,Gift Receipt,0,0,party,,36,0.22012578616352202,disapproval,0.5528398156166077
5,Gift Receipt,0,0,party,,37,0.22641509433962265,neutral,0.8364125490188599
5,Gift Receipt,0,0,party,,38,0.23270440251572327,neutral,0.840370774269104
5,Gift Receipt,0,0,party,,39,0.2389937106918239,neutral,0.4624617099761963
5,Gift Receipt,0,0,party,,40,0.24528301886792453,approval,0.7066349983215332
5,Gift Receipt,0,0,party,,41,0.25157232704402516,neutral,0.4021249115467071
5,Gift Receipt,0,0,party,,42,0.2578616352201258,neutral,0.5055642127990723
5,Gift Receipt,0,0,party,,43,0.2641509433962264,love,0.457467257976532
5,Gift Receipt,0,0,party,,44,0.27044025157232704,approval,0.7066349983215332
5,Gift Receipt,0,0,party,,45,0.27672955974842767,neutral,0.5529206991195679
5,Gift Receipt,0,0,party,,46,0.2830188679245283,neutral,0.953723967075348
5,Gift Receipt,0,0,party,,47,0.2893081761006289,neutral,0.9579524993896484
5,Gift Receipt,0,0,party,,48,0.29559748427672955,joy,0.7904523611068726
5,Gift Receipt,0,0,party,,49,0.3018867924528302,excitement,0.5704385042190552
5,Gift Receipt,0,0,party,,50,0.3081761006289308,gratitude,0.9890905022621156
5,Gift Receipt,0,0,party,,51,0.31446540880503143,neutral,0.9580600261688232
5,Gift Receipt,0,0,party,,52,0.32075471698113206,neutral,0.6800521016120911
5,Gift Receipt,0,0,party,,53,0.3270440251572327,neutral,0.4817975461483001
5,Gift Receipt,0,0,party,,54,0.3333333333333333,approval,0.7444746494293213
5,Gift Receipt,0,0,party,,55,0.33962264150943394,curiosity,0.591027021408081
5,Gift Receipt,0,0,party,,56,0.34591194968553457,neutral,0.8050026297569275
5,Gift Receipt,0,0,party,,57,0.3522012578616352,admiration,0.9437689185142516
5,Gift Receipt,0,0,party,,58,0.3584905660377358,admiration,0.6958243250846863
5,Gift Receipt,0,0,party,,59,0.36477987421383645,neutral,0.5851560831069946
5,Gift Receipt,0,0,party,,60,0.3710691823899371,neutral,0.5914807319641113
5,Gift Receipt,0,0,party,,61,0.37735849056603776,neutral,0.964381754398346
5,Gift Receipt,0,0,party,,62,0.3836477987421384,neutral,0.5257518887519836
5,Gift Receipt,0,0,party,,63,0.389937106918239,curiosity,0.5812095403671265
5,Gift Receipt,0,0,party,,64,0.39622641509433965,neutral,0.9454870820045472
5,Gift Receipt,0,0,party,,65,0.4025157232704403,neutral,0.9356406927108764
5,Gift Receipt,0,0,party,,66,0.4088050314465409,neutral,0.6923147439956665
5,Gift Receipt,0,0,party,,67,0.41509433962264153,neutral,0.8745946288108826
5,Gift Receipt,0,0,party,,68,0.42138364779874216,neutral,0.9622122645378112
5,Gift Receipt,0,0,party,,69,0.4276729559748428,approval,0.6888378262519836
5,Gift Receipt,0,0,party,,70,0.4339622641509434,neutral,0.6939370632171631
5,Gift Receipt,0,0,party,,71,0.44025157232704404,admiration,0.9454123377799988
5,Gift Receipt,0,0,party,,72,0.44654088050314467,neutral,0.952604115009308
5,Gift Receipt,0,0,party,,73,0.4528301886792453,curiosity,0.6554247140884399
5,Gift Receipt,0,0,party,,74,0.4591194968553459,neutral,0.9673718810081482
5,Gift Receipt,0,0,party,,75,0.46540880503144655,approval,0.5027547478675842
5,Gift Receipt,0,0,party,,76,0.4716981132075472,approval,0.5027547478675842
5,Gift Receipt,0,0,party,,77,0.4779874213836478,neutral,0.482950359582901
5,Gift Receipt,0,0,party,,78,0.48427672955974843,neutral,0.4311161339282989
5,Gift Receipt,0,0,party,,79,0.49056603773584906,surprise,0.5194529891014099
5,Gift Receipt,0,0,party,,80,0.4968553459119497,neutral,0.8101450204849243
5,Gift Receipt,0,0,party,,81,0.5031446540880503,neutral,0.5893385410308838
5,Gift Receipt,0,0,party,,82,0.5094339622641509,curiosity,0.3672723770141601
5,Gift Receipt,0,0,party,,83,0.5157232704402516,gratitude,0.98997563123703
5,Gift Receipt,0,0,party,,84,0.5220125786163522,anger,0.7953154444694519
5,Gift Receipt,0,0,party,,85,0.5283018867924528,fear,0.8737874627113342
5,Gift Receipt,0,0,party,,86,0.5345911949685535,curiosity,0.5201596617698669
5,Gift Receipt,0,0,party,,87,0.5408805031446541,neutral,0.7851306200027466
5,Gift Receipt,0,0,party,,88,0.5471698113207547,anger,0.7939004898071289
5,Gift Receipt,0,0,party,,89,0.5534591194968553,annoyance,0.319544643163681
5,Gift Receipt,0,0,party,,90,0.559748427672956,neutral,0.4727969765663147
5,Gift Receipt,0,0,party,,91,0.5660377358490566,disapproval,0.7333630323410034
5,Gift Receipt,0,0,party,,92,0.5723270440251572,curiosity,0.484829306602478
5,Gift Receipt,0,0,party,,93,0.5786163522012578,annoyance,0.6852335333824158
5,Gift Receipt,0,0,party,,94,0.5849056603773585,neutral,0.3867812752723694
5,Gift Receipt,0,0,party,,95,0.5911949685534591,neutral,0.2869776785373688
5,Gift Receipt,0,0,party,,96,0.5974842767295597,neutral,0.5440706014633179
5,Gift Receipt,0,0,party,,97,0.6037735849056604,neutral,0.7732914090156555
5,Gift Receipt,0,0,party,,98,0.610062893081761,neutral,0.9354996085166932
5,Gift Receipt,0,0,party,,99,0.6163522012578616,neutral,0.6359348893165588
5,Gift Receipt,0,0,party,,100,0.6226415094339622,optimism,0.5774396061897278
5,Gift Receipt,0,0,party,,101,0.6289308176100629,neutral,0.7909826040267944
5,Gift Receipt,0,0,party,,102,0.6352201257861635,neutral,0.9601644277572632
5,Gift Receipt,0,0,party,,103,0.6415094339622641,approval,0.8369640707969666
5,Gift Receipt,0,0,party,,104,0.6477987421383647,neutral,0.6839649081230164
5,Gift Receipt,0,0,party,,105,0.6540880503144654,neutral,0.9257932305336
5,Gift Receipt,0,0,party,,106,0.660377358490566,confusion,0.6152250170707703
5,Gift Receipt,0,0,party,,107,0.6666666666666666,love,0.8774753212928772
5,Gift Receipt,0,0,party,,108,0.6729559748427673,anger,0.4751539230346679
5,Gift Receipt,0,0,party,,109,0.6792452830188679,approval,0.5027547478675842
5,Gift Receipt,0,0,party,,110,0.6855345911949685,anger,0.6396784782409668
5,Gift Receipt,0,0,party,,111,0.6918238993710691,neutral,0.9041420221328736
5,Gift Receipt,0,0,party,,112,0.6981132075471698,approval,0.7066349983215332
5,Gift Receipt,0,0,party,,113,0.7044025157232704,neutral,0.8672369718551636
5,Gift Receipt,0,0,party,,114,0.710691823899371,neutral,0.738457977771759
5,Gift Receipt,0,0,party,,115,0.7169811320754716,neutral,0.4781925678253174
5,Gift Receipt,0,0,party,,116,0.7232704402515723,neutral,0.935534417629242
5,Gift Receipt,0,0,party,,117,0.7295597484276729,neutral,0.566559374332428
5,Gift Receipt,0,0,party,,118,0.7358490566037735,curiosity,0.6368016600608826
5,Gift Receipt,0,0,party,,119,0.7421383647798742,approval,0.7938893437385559
5,Gift Receipt,0,0,party,,120,0.7484276729559748,neutral,0.7220984101295471
5,Gift Receipt,0,0,party,,121,0.7547169811320755,neutral,0.9635465145111084
5,Gift Receipt,0,0,party,,122,0.7610062893081762,neutral,0.926662027835846
5,Gift Receipt,0,0,party,,123,0.7672955974842768,neutral,0.8874107003211975
5,Gift Receipt,0,0,party,,124,0.7735849056603774,anger,0.8130240440368652
5,Gift Receipt,0,0,party,,125,0.779874213836478,neutral,0.9492533802986144
5,Gift Receipt,0,0,party,,126,0.7861635220125787,neutral,0.8149077296257019
5,Gift Receipt,0,0,party,,127,0.7924528301886793,approval,0.875623345375061
5,Gift Receipt,0,0,party,,128,0.7987421383647799,curiosity,0.5980355143547058
5,Gift Receipt,0,0,party,,129,0.8050314465408805,excitement,0.392869085073471
5,Gift Receipt,0,0,party,,130,0.8113207547169812,curiosity,0.5922988653182983
5,Gift Receipt,0,0,party,,131,0.8176100628930818,anger,0.6688501834869385
5,Gift Receipt,0,0,party,,132,0.8238993710691824,neutral,0.960285782814026
5,Gift Receipt,0,0,party,,133,0.8301886792452831,anger,0.7782219648361206
5,Gift Receipt,0,0,party,,134,0.8364779874213837,neutral,0.969118356704712
5,Gift Receipt,0,0,party,,135,0.8427672955974843,surprise,0.7826775908470154
5,Gift Receipt,0,0,party,,136,0.8490566037735849,neutral,0.942293107509613
5,Gift Receipt,0,0,party,,137,0.8553459119496856,neutral,0.9472572207450868
5,Gift Receipt,0,0,party,,138,0.8616352201257862,disgust,0.4989058077335357
5,Gift Receipt,0,0,party,,139,0.8679245283018868,neutral,0.9548497200012208
5,Gift Receipt,0,0,party,,140,0.8742138364779874,excitement,0.5817604660987854
5,Gift Receipt,0,0,party,,141,0.8805031446540881,neutral,0.8974921703338623
5,Gift Receipt,0,0,party,,142,0.8867924528301887,neutral,0.9402230381965636
5,Gift Receipt,0,0,party,,143,0.8930817610062893,annoyance,0.4903828203678131
5,Gift Receipt,0,0,party,,144,0.89937106918239,neutral,0.9004805088043213
5,Gift Receipt,0,0,party,,145,0.9056603773584906,neutral,0.5196159482002258
5,Gift Receipt,0,0,party,,146,0.9119496855345912,annoyance,0.3217220604419708
5,Gift Receipt,0,0,party,,147,0.9182389937106918,disapproval,0.549078106880188
5,Gift Receipt,0,0,party,,148,0.9245283018867925,anger,0.7396397590637207
5,Gift Receipt,0,0,party,,149,0.9308176100628931,approval,0.6635286808013916
5,Gift Receipt,0,0,party,,150,0.9371069182389937,disapproval,0.640572190284729
5,Gift Receipt,0,0,party,,151,0.9433962264150944,neutral,0.9486780762672424
5,Gift Receipt,0,0,party,,152,0.949685534591195,love,0.3898540437221527
5,Gift Receipt,0,0,party,,153,0.9559748427672956,sadness,0.5734062790870667
5,Gift Receipt,0,0,party,,154,0.9622641509433962,joy,0.5162986516952515
